Accession	BSF	PCF
Tb11.01.4430	118.3024	100.4976
Tb11.21.0007	0	0
Tb11.14.0015	0	0
Tb927.10.16240	0	0
Tb927.7.5290	28.4172	30.5106
Tb09.v2.0440	0	0
Tb927.3.2730	27.7488	23.7605
Tb927.10.1290	41.8745	51.8419
Tb927.10.3990	417.7922	412.2242
Tb927.10.16160	34.4495	22.0232
Tb927.8.3030	24.9282	18.5431
Tb927.8.3450	107.6871	106.9285
Tb11.01.2120	58.7207	37.8496
Tb927.7.5300	41.6193	44.6319
Tb927.1.100	43.1412	26.318
Tb927.1.720	38.6747	52.6416
Tb927.1.350	0.6136	0.1118
Tb927.10.13190	36.8983	37.8304
Tb09.v1.0720	33.8431	26.594
Tb11.01.8550	30.9999	34.4382
Tb927.7.700	26.2502	63.0735
Tb927.2.3270	32.8076	0.1674
Tb927.10.2840	533.7125	608.7044
Tb927.3.2590	9.6132	0.2388
Tb927.5.5060	0	0
Tb927.3.2210	41.8918	43.323
Tb09.211.0510	73.9259	57.3544
Tb927.10.9000	21.3114	20.4815
Tb11.1280	0	0
Tb927.2.3480	76.6192	58.4369
Tb927.4.2620	33.6266	44.5832
Tb927.10.1930	29.1495	62.6205
Tb927.10.9890	38.4995	66.3642
Tb927.8.3523	0	0
Tb927.8.6060	209.7963	605.7817
Tb927.3.3390	14.618	8.8703
Tb927.10.11260	88.6705	81.6243
Tb927.10.8410	49.9658	74.5742
Tb927.2.5440	32.1773	32.7002
Tb927.8.6480	59.499	60.5565
Tb10.v4.0116	0	0
Tb927.6.3600	94.1658	119.894
Tb927.10.9580	40.783	40.2843
Tb927.10.15940	39.6282	44.0794
Tb10.v4.0118	0	0
Tb927.8.4790	40.8263	37.3684
Tb927.1.3920	20.1453	10.9234
Tb927.3.2120	47.9248	34.3476
Tb927.6.640	29.48	55.3508
Tb927.6.2620	43.9174	36.0196
Tb09_snoRNA_0047	0	0
Tb927.6.4280	0	0
Tb927.10.170	125.2683	135.3546
Tb09_SLRNA_0027	0	0
Tb927.6.4690	874.1419	1662.0829
Tb11_snoRNA_0032	8.4804	0
Tb11.46.0007	28.6937	37.4652
Tb09.244.1990	5.4239	2.5005
Tb09.211.4840	65.7852	49.3153
Tb927.6.1970	45.7439	46.9746
Tb11.03.0240	97.4375	93.197
Tb927.10.7270	41.6612	45.9148
Tb927.1.4880	10.4294	0
Tb09.211.2820	80.0561	35.6257
Tb927.2.3880	58.854	24.5986
Tb09_snoRNA_0081	0	0
Tb927.3.3520	37.7052	40.6275
Tb11.02.4980	20.2952	22.9855
Tb927.7.4990	44.8163	41.7964
Tb10_tRNA_Thr_1:tRNA	0	0
Tb11.01.0450	36.3592	67.7356
Tb927.1.2410	0	0.6939
Tb927.6.510	36.9582	118.1451
Tb927.8.880	21.5479	37.4481
Tb927.2.1160	7.5109	3.4663
Tb927.10.10180	36.8623	41.9522
Tb09.211.4960	10.7266	2.5486
Tb927_09_v4.snoRNA.0019	0	0
Tb927.3.3160	34.2749	66.4898
Tb11.02.4990	89.6893	117.4106
Tb927.7.5060	112.7379	30.3307
Tb11.21.0006	0	0
Tb09.211.2880	48.7544	54.6795
Tb927.7.2610	47.7922	52.4974
Tb09.160.1090	80.6472	64.0057
Tb927.4.1500	28.7863	49.2858
Tb10.v4.0176	0.1592	0
Tb927.1.2590	12.1119	7.1845
Tb927.7.5790	633.8041	131.9507
Tb09.244.0410	0	0
Tb927.10.11250	74.1671	57.0462
Tb927_11_01_v4.snoRNA.0031	0.9515	0.3919
Tb927.5.850	61.3761	55.8176
Tb927.6.5170	0.7123	0.4619
Tb927.10.6070	975.8493	828.0755
Tb11.01.7360	33.9044	31.9349
Tb11.02.2830	32.2446	23.4262
Tb09.v1.0560	30.3928	15.1008
Tb09.211.2470	10.3981	2.3838
Tb927.7.2350	37.512	37.4769
Tb11.01.8190	29.6146	38.9533
Tb927_11_01_v4.snoRNA.0013	0	0
Tb927.2.5760	12.1472	29.4226
Tb11.02.2240	21.7132	25.3584
Tb927.6.2570	40.6324	45.9917
Tb927.4.1010	15.9187	24.2856
Tb927.6.1170	79.0346	79.2157
Tb927.10.10650	46.732	41.7463
Tb09.v1.0270	58.8134	81.4431
Tb11.02.4030	51.0779	93.0701
Tb09.211.4560	44.2659	36.7534
Tb09.160.0420	31.5702	38.5593
Tb927.6.1120	27.0791	27.9695
Tb11.46.0001	10.7879	17.9913
Tb927.7.6290	34.4895	44.969
Tb927.6.1873	0	0
Tb927_05_v4.snoRNA.0003	13.0128	25.841
Tb927.8.950	6.4934	3.2713
Tb09.160.3740	141.3683	66.9709
tryp_IXb-6d06.q1c.snoRNA.0040	0	0
Tb09.v4.0185	0	0
Tb927.3.5340	177.0459	222.337
Tb09.211.0460	127.1134	169.1318
Tb927.1.3230	37.354	41.401
Tb927.5.3860	32.9102	40.4902
Tb927.4.410	202.2007	132.2802
Tb927.10.7660	0.585	1.0707
Tb09.160.0610	55.5103	52.6663
Tb09.211.4170	63.6843	44.3478
Tb927.1.3900	5.0408	3.0249
Tb11.02.3160	41.9271	38.4248
Tb927.8.3570	43.7335	52.4467
Tb927.1.4230	46.8566	45.0719
Tb927.10.5220	75.4697	132.4195
Tb927.7.6790	28.4172	47.1373
Tb09.160.5220	20.9722	27.2303
Tb927.7.1040	41.2708	65.4911
Tb11.02.0930	61.3554	42.1321
Tb927.10.12380	51.2371	48.9892
Tb927.8.7260	23.3084	31.348
Tb927.10.7510	24.4711	19.5309
Tb927.8.2460	211.3462	164.64
Tb927.7.430	0	0
Tb927.3.3720	49.594	62.7317
Tb927.10.1380	28.3912	41.9989
Tb927.10.7100	40.833	112.5804
Tb927.8.6500	53.0016	47.3611
Tb927.4.3320	152.8319	166.6092
Tb927.2.4330	45.2921	36.2935
Tb09.211.0080	19.8761	21.356
Tb927.4.4650	70.249	90.2249
Tb927.2.4990	26.648	25.8094
Tb927.10.16530	0	0
Tb11.30.0010	0	0
Tb09.160.0650	31.7955	50.8638
Tb11.01.6010	42.2443	35.5858
Tb09.211.3630	33.0142	68.4549
Tb09.v4.0017	6.6466	1.0913
Tb927.10.14910	62.6475	37.4535
Tb927.1.4900	135.1561	1.0803
Tb927.6.3790	30.796	32.6062
Tb927.5.1520	85.2689	154.7605
Tb927.1.4630	0	0
Tb927.10.1620	59.5144	85.4771
Tb11.01.5355	54.9879	84.212
Tb927.8.3250	36.6764	45.0973
Tb11.02.1160	114.8075	80.7759
Tb927.4.3890	40.843	38.3383
Tb927.10.14440	67.9502	73.2611
Tb927.8.240	0	0
Tb11.01.0770	19.7948	13.9991
Tb11.01.0120	111.6478	19.7327
Tb09.160.5210	11.8734	29.8448
Tb927.2.2580	43.2891	39.3837
Tb927.10.6470	33.9571	34.9928
Tb927.10.2560	105.1357	1201.9593
Tb927.10.11410	62.4322	57.6393
Tb09.160.3990	47.9761	50.371
Tb927.4.870	16.7123	26.1121
Tb927_11_01_v4.snoRNA.0020	0	0.0803
Tb927.10.9450	157.4476	9.392
Tb927.6.3980	28.1353	21.6175
Tb927.2.6270	0	0
Tb11.01.6940	34.4402	37.6849
Tb11.02.5350	33.6386	49.7306
Tb927_09_v4.snoRNA.0110	0	0
Tb11.03.0210	33.9171	36.5688
Tb09.160.2400	48.9509	48.4223
Tb927.10.1730	42.3895	53.2099
Tb927.7.6822	0	0
Tb927.8.3440	54.281	32.4552
Tb11.47.0031	85.9958	26.6832
Tb11.01.2620	46.0397	54.0398
Tb11.01.0310	28.8689	34.8871
Tb927.3.400	0	0
Tb927.10.13770	49.0469	110.6296
Tb09.160.0470	55.1359	116.6727
Tb10.v4.0053	0.0579	0.0171
Tb927.4.990	71.6437	54.2203
Tb09.160.0150	0	0
Tb927.5.2130	28.9009	37.5085
Tb09.160.4220	61.57	45.8901
Tb927.10.7470	57.8365	61.1146
Tb09.244.1090	0	0
Tb927.10.11130	31.5802	37.7782
Tb11.42.0007	0	0
Tb927.4.1820	37.388	32.1909
Tb927.10.6460	49.9664	44.0581
Tb927.10.15330	49.8592	56.5026
Tb09.160.5640	26.5634	44.496
Tb927.10.11880	67.2245	51.1137
Tb927.10.12460	68.4532	59.6532
Tb11.01.3870	45.3281	35.1074
Tb927.10.15540	44.6151	39.221
Tb927.3.440	0.3045	0
Tb11.02.2320	56.2966	49.1588
Tb927.8.3510	3.2383	5.4802
Tb09_SLRNA_0026	0	0
Tb927.8.1790	101.3535	175.923
tryp_IXb-6d06.q1c.snoRNA.0035	0	0
Tb11.01.4100	34.7853	36.4219
Tb11.02.1110	62.4822	58.7444
Tb927.4.1730	33.4413	28.6882
Tb927.1.620	22.5754	9.6782
Tb11.0980	0	0
Tb927.6.3220	32.4871	44.1144
Tb09.211.3320	32.6364	35.789
Tb927.10.12590	36.5045	24.3213
Tb927.1.3720	0	0
Tb927.7.3850	33.1801	43.3944
Tb927.3.3438	0	0
Tb11.01.4220	60.2813	90.5043
Tb927.6.4170	34.4382	23.4674
Tb927.3.3940	18.5341	26.8582
Tb927.3.2820	50.3682	43.4973
Tb927.3.2400	62.7927	68.4838
Tb927.2.510	30.7706	20.3841
Tb927.8.4080	0	0
Tb927.5.910	7.0065	13.3436
Tb927.10.2390	41.7112	18.097
Tb927.7.6450	43.4923	64.6715
Tb09.211.4980	37.5213	26.1629
Tb927.10.70	26.7053	13.7472
Tb11.02.4920	52.6244	46.8758
Tb927.10.5030	939.4594	1697.7388
Tb11.02.3850	21.6752	17.3817
Tb927.4.4440	17.3567	5.428
Tb927.10.16080	114.3551	170.4353
Tb927.5.3590	68.1401	79.6426
Tb10.v4.0142	0	0
Tb927_10_v4.snoRNA.0032:snoRNA	0	0
Tb927.7.7270	49.5999	49.5912
Tb927.2.4160	25.8451	18.2123
Tb927.3.1740	43.2838	47.2979
Tb09.v1.0090	37.0135	46.7639
Tb927.3.2320	50.2923	53.1049
Tb927.10.1610	54.4795	55.9501
Tb927.10.15380	56.6571	72.316
Tb11.02.2520	124.4767	123.348
Tb927.5.3500	46.2456	52.1041
Tb11.03.0030	85.8059	92.0322
Tb927.5.600	83.2825	89.0347
Tb11.02.1560	45.8818	27.0346
Tb927.10.3260	87.9429	79.7216
Tb11.57.0085	0	0
Tb09.160.4200	591.3379	772.334
Tb927.3.2760	26.3635	33.471
Tb927.5.5340	1.6771	0
Tb927_08_v4.snoRNA.0025	0	0
Tb927.4.2900	21.6079	27.7945
Tb927_08_v4.snoRNA.0020	0	0
Tb10.v4.0246	0	0
Tb927.8.4700	0.4084	1.3529
Tb927.8.8100	5.935	3.701
Tb11.01.3720	31.4836	31.4695
Tb10.v4.0070	0	0
Tb09.160.4630	3.167	2.4422
Tb09.211.0970	22.9965	23.5045
Tb09.160.4550	46.7847	52.8207
Tb927.8.1619	0	0
Tb927.10.12600	60.861	54.8044
Tb927.7.3480	0.3684	0
Tb927.10.15440	58.0804	33.1182
Tb927.10.2910	53.1948	54.0542
Tb11.44.0003	0	0
Tb927.10.2660	87.1413	80.0641
Tb927.6.1878	0	0
Tb927.7.4640	28.8416	22.3952
Tb927.6.2110	63.4351	180.2838
Tb927.4.2160	63.9581	96.336
Tb11.02.2600	68.0155	66.916
Tb927.1.3370	5.8957	1.0529
Tb927.8.7220	16.2485	14.4625
Tb11.01.7450	45.7865	45.9203
Tb927.2.1443	0	0
Tb09.v4.0125	0	0
Tb927.7.1770	30.6167	37.2023
Tb927.6.2230	43.7768	90.4034
Tb927.8.3860	51.6796	54.2437
Tb927.8.5590	78.409	89.9167
Tb11.02.4760	23.0631	27.2028
Tb10.v4.0100	0.1332	0
Tb927.8.1622	0	0
Tb927.6.1060	0	0
Tb927.8.6530	33.1615	26.6084
Tb09_snoRNA_0104	0	0
Tb927.1.3630	17.4873	21.7411
Tb09.160.5350	11.313	0.2999
Tb11_snoRNA_0021	0	0
Tb927.2.5220	68.893	53.3726
Tb11.01.5630	38.0224	32.773
Tb927.8.7140	23.1924	20.3786
Tb927.1.2120	37.7972	42.4828
Tb09_snoRNA_0111	0	0
Tb11.49.0002	0	0
Tb927.10.13320	73.5694	55.0783
Tb927.8.2580	28.773	19.9901
Tb11.v4.0038	0	0
Tb927.10.6160	38.061	42.3565
Tb927.10.8630	112.9471	113.4562
Tb927_09_v4.snoRNA.0091	0	0
Tb927.8.1382	0	0
Tb927.6.3910	29.8471	27.1719
Tb927.10.8570	43.9348	30.6135
Tb927.4.5670	0	0
Tb927.10.1110	13.8377	14.6293
Tb927.6.4770	56.8177	82.8591
Tb927.10.9670	47.0999	58.8199
Tb11_snoRNA_0011	0	0
Tb927.4.1620	40.1966	40.2719
Tb927.7.1220	34.023	46.221
Tb927.3.5130	42.0057	52.5743
Tb09.211.0130	1.0121	0.582
Tb11.03.0440	51.4004	64.3173
Tb927.10.5290	49.7665	75.1453
Tb927.1.4020	3.8534	8.6692
Tb927.10.4640	130.8895	175.9031
Tb11.03.0340	45.2295	50.3003
Tb927.5.4840	0	0
Tb927.4.1090	36.6444	33.3894
Tb11.57.0025	0	0
Tb927.1.370	8.8262	3.6509
Tb09.211.0850	46.4102	34.0998
Tb11.12.0004	24.3045	21.7521
Tb927.10.2210	33.7552	50.6682
Tb09.160.2020	76.226	136.9614
Tb927.5.2410	70.6935	75.6732
Tb927.5.3740	17.2634	27.9427
Tb11.16.0002	0	0
Tb927.7.6270	43.9014	73.7203
Tb927.10.13880	19.5482	26.548
Tb10.v4.0260	0	0
Tb927.3.5270	49.5513	61.8463
Tb09.160.1620	26.8626	56.5301
Tb927.3.1440	32.3785	32.1627
Tb10.v4.0093	0	0
Tb927.7.6920	25.412	45.1653
Tb927.8.1190	0	0
Tb927_09_v4.snoRNA.0003	0	0
Tb10.v4.0043	0	0
Tb09.160.2430	46.1377	13.8934
Tb927.7.4240	0	0
Tb09.244.1860	0.1132	0
Tb927.10.13420	43.375	111.5508
Tb09.160.4740	16.068	10.8348
Tb10.v4.0055	0	0
Tb11_snoRNA_0006	0	0
Tb927.10.13990	34.8273	38.2038
Tb927_08_v4.snoRNA.0015	5.7544	0
Tb927.1.4570	0	0
Tb11.0950	0	0
Tb927.10.13270	24.8616	43.2928
Tb927.8.3350	29.3367	24.278
Tb09.211.0140	118.7589	149.3558
Tb11.01.2360	33.1848	34.1959
Tb927.1.2230	157.2617	133.099
Tb11.0360	8.4944	8.1695
Tb927.4.5540	0	0
Tb927.5.3960	44.9623	31.4901
Tb927.5.3870	42.1197	57.4416
Tb927.7.4620	80.6285	169.683
Tb11.0570	0	0
Tb927.3.1180	39.4537	51.2008
Tb927.8.3120	22.8426	25.029
Tb09.160.2000	45.1408	54.9232
Tb927.3.4320	0	0
Tb927.10.4780	97.5328	28.4267
Tb10_tRNA_Leu_1:tRNA	5.9223	0
Tb927.1.2240	91.8383	86.959
Tb927.10.4620	67.2465	73.6723
Tb927.1.120	274.2002	271.7456
Tb11.01.6790	83.1746	48.6392
Tb11.v4.0002	19.7148	3.0606
Tb09.v1.0080	56.8004	43.2763
Tb927.3.3426	0	0
Tb11.01.4960	36.785	42.9866
Tb927.8.2290	43.4377	54.8182
Tb927.2.3190	36.2413	30.6156
Tb927.10.13240	42.2429	32.3035
Tb11.01.2340	48.6004	99.4975
Tb927.3.1500	12.6477	0.4241
Tb927.2.2920	39.1285	56.1917
Tb09.160.2760	17.8857	16.753
Tb11.22.0002	5.935	4.3586
Tb927.8.4640	87.4065	156.7868
Tb09.211.2010	42.9366	40.7291
Tb927.6.1550	139.1447	162.3172
Tb927.1.05	0	0
Tb09.160.1390	28.5804	28.3113
Tb927.7.2270	87.6404	69.825
Tb927.10.9150	82.3683	93.2272
Tb927.10.6740	49.4494	5.185
Tb927_08_v4.snoRNA.0008	0	0
Tb927.1.2080	0.589	0
Tb09.211.2900	13.7011	11.0112
Tb11.01.2030	49.8705	53.4735
Tb927.5.1840	83.617	73.8659
Tb11_snoRNA_0018	0	0
Tb11.03.0890	56.2626	60.9931
Tb11.03.0450	34.6407	58.6476
Tb927.2.4810	53.4027	63.8306
Tb927.6.1200	35.7428	66.9799
Tb11.09.0003	0	0.153
Tb927.8.5790	90.7648	113.3361
Tb09.211.2000	46.5888	43.6593
Tb10.v4.0149	0	0
Tb927.7.1820	0	0
Tb927.7.2080	10.1742	8.6665
Tb927.4.3930	133.2077	163.309
Tb10.v4.0230	0	0
Tb11_snoRNA_0042	0	0
Tb11.02.3390	115.807	112.0724
Tb09_SLRNA_0016	0	0
Tb927.8.270	0	0
Tb10.v4.0190	0	0
Tb927.5.2765	0	0
Tb927.1.1770	86.4996	89.763
Tb09.160.2040	53.4027	52.2146
Tb927.7.4450	63.2058	77.6322
Tb927.6.1260	102.6376	110.69
Tb927.10.9650	52.8583	94.4779
Tb927.1.3330	2.7732	0
Tb11.46.0013	29.354	23.418
Tb927.4.3860	3.6968	3.675
Tb927.7.4650	36.082	13.1521
Tb09.160.0890	41.6346	59.7356
Tb927.6.2820	35.453	23.79
Tb10.v4.0107	0.1605	0
Tb927.7.7090	68.3646	191.7131
Tb11.1730	0	0
Tb927.5.700	117.1524	151.0718
Tb927.6.4910	0	0
Tb927.1.540	25.4046	27.8549
Tb11.01.7545	0	0
Tb927.10.90	0	0
Tb11.02.1410	41.1575	41.5637
Tb927.10.12880	44.108	47.6899
Tb09.211.4220	180.5915	66.6682
Tb927.10.5500	39.4543	73.8933
Tb927.10.5310	46.5641	34.8212
Tb09.160.4310	71.0566	368.6013
Tb927.7.1930	11.6641	10.2672
Tb09.211.1820	32.0787	41.421
Tb927.3.1680	154.2326	199.4159
Tb927.10.5280	42.6661	44.299
Tb927.7.7070	72.861	47.1195
Tb927.8.470	0	0
Tb11.v4.0028	0.1559	0
Tb11.57.0082	0.1725	0
Tb11.02.1090	34.6634	64.4264
Tb927.7.4360	65.3235	63.1944
Tb927_10_v4.snoRNA.0030:snoRNA	0	0
Tb927.1.4050	20.599	31.8731
Tb927.1.410	25.4959	18.6173
Tb927.10.14770	76.4513	64.8898
Tb927.4.4110	38.788	31.2402
Tb927.2.3330	12.1726	0.9499
Tb927.1.1860	28.2766	15.1612
Tb11.52.0006	31.2564	30.3589
Tb927.7.6800	33.6392	78.4709
Tb11.24.0008	0	0
Tb09.211.2640	7.5056	5.9957
Tb927.8.1510	48.2273	79.9646
Tb09.160.1500	0	0
Tb11.52.0001	39.5776	39.7997
Tb09.v4.0099	0	0
Tb927.10.8750	44.5631	56.0269
Tb927.8.960	0.0726	0.2079
Tb927.8.6568	0	0
Tb927.3.4730	0	0
Tb09.244.2360	10.2455	0.6205
Tb09.160.4530	179.6706	117.6172
Tb927.1.3910	33.8938	40.6144
Tb09.160.3940	47.8308	37.9896
Tb927.3.4840	97.9766	55.6185
Tb927.10.14760	533.1028	110.3914
Tb11.01.1110	34.0044	28.1644
Tb927.4.2330	91.6071	78.681
Tb927.6.1030	0	0
Tb927.10.6960	18.2722	21.6834
Tb11.03.0470	51.5317	45.6677
Tb927.10.10610	142.9875	197.4541
Tb927.10.5590	47.1925	54.9884
Tb927.2.5000	48.4239	47.7215
Tb09.v4.0170	0	0
Tb927.7.6490	96.8278	15.4996
Tb11.01.7825	156.9679	152.3952
Tb11.42.0006	2.2308	2.1704
Tb09.142.0310	2.6839	0
Tb927.7.3870	98.9261	25.9316
Tb11.01.3300	41.0402	64.3173
Tb09.160.5110	28.671	25.9144
Tb09.211.0310	128.3568	141.2542
Tb927.2.5330	1.0814	0
Tb05.5K5.170	0	0
Tb09.v4.0131	0	0
Tb09.211.2660	36.5158	37.3362
Tb927.7.1250	8.3864	6.9333
Tb927.2.6435	0	0
Tb927.8.190	0	0
Tb09.160.0850	39.0066	37.4769
Tb11.57.0012	29.6026	0.1564
Tb927.4.3750	3.211	3.898
Tb927.8.6170	74.5202	310.6064
Tb927.8.3720	92.5859	16.1874
Tb927.6.4080	63.4257	62.4098
Tb927.7.6810	27.9081	17.4854
Tb927.6.1860	40.4592	74.3759
Tb927.10.1230	99.7877	46.9328
Tb09.211.1880	47.545	44.065
Tb927.8.4520	229.204	50.443
Tb927.10.1320	37.1428	29.054
Tb927.4.5560	0.1545	0
Tb927.10.3020	74.0458	81.6078
Tb927.10.14800	27.7415	28.0814
Tb11.18.0003	45.6059	53.6122
Tb09.211.3670	31.5709	25.8513
Tb11.01.5640	37.4647	62.8312
Tb927.6.5080	101.7214	117.0029
Tb927.10.2760	70.6655	61.269
Tb09.211.3230	53.6739	65.1774
Tb11.01.0260	49.5073	74.0354
Tb927.2.4470	28.621	29.1199
Tb927.1.30	0	0
Tb927.4.2550	59.8642	72.5754
Tb927.10.12610	32.799	34.4835
Tb11.01.7600	56.288	61.836
Tb927.8.1880	95.1153	120.3601
Tb927_06_v4.snoRNA.0026	0	0
Tb927.10.13020	38.027	34.8521
Tb927.6.2010	70.4716	120.8783
Tb927.8.7720	60.2846	17.2664
Tb09.v4.0157	0	0
Tb927.10.7760	63.1385	35.4774
Tb09.160.5310	36.6964	41.5761
Tb927.6.4530	47.5683	75.608
Tb11.01.5310	47.0725	70.6707
Tb11.v4.0036	0	0
Tb927.8.2790	20.3258	37.4378
Tb11.02.1930	16.5011	31.7386
Tb927.10.14450	21.278	17.6467
Tb927.3.3452	1.1314	1.3686
Tb927.5.4010	71.3065	5.3841
Tb927.8.3920	2.5307	2.9453
Tb927.2.2160	92.6872	117.0008
Tb927.6.4490	122.629	109.7421
Tb927.2.5070	23.8874	30.1989
Tb11.30.0001	0	0
Tb11.57.0043	0	0
Tb927_11_01_v4.snoRNA.0041	0	0
Tb927.3.3550	20.7416	25.055
Tb927.3.2680	50.5661	51.1981
Tb09.160.3210	44.8097	46.3843
Tb10.v4.0126	0	0
Tb11.47.0001	110.4497	21.982
Tb927.10.2960	46.0244	61.5497
Tb927.1.2630	4.3558	9.138
Tb927.10.7890	40.5551	52.0492
Tb927.10.8240	119.0687	90.8688
Tb927_09_v4.snoRNA.0074	0	0
Tb927.8.870	65.7572	58.1589
Tb927.10.8360	38.5108	59.3697
Tb927.7.6180	41.6059	72.2446
Tb11.v4.0070	0	0
Tb927.10.9080	146.1146	634.8585
Tb927.7.5210	85.8992	97.6593
Tb927.1.4060	4.6969	3.9378
Tb927.10.2290	74.4536	93.4716
Tb11.01.1215	53.2948	52.6436
Tb927.10.6660	10.9365	11.4327
Tb11.01.1250	74.7374	79.6248
Tb927.2.1820	20.0793	19.9626
Tb927.6.4350	36.14	45.6032
Tb05.5K5.240	6.0623	0.1846
Tb09_snoRNA_0072	0	0
Tb11.02.0690	25.6705	30.1282
Tb11.01.1850	52.3233	44.5194
Tb10.v4.0199	0	0
Tb09_snoRNA_0016	0	0
Tb11.02.4190	60.0874	64.6564
Tb927.10.6870	61.9925	51.0697
Tb927.10.15090	21.7445	15.0116
Tb927.7.3290	46.1377	40.4861
Tb09.244.0380	0	0
Tb09.211.0370	52.3299	45.0555
Tb11.01.7930	41.2721	34.6743
Tb09.211.1470	132.7413	80.246
Tb927.7.1120	79.9602	54.1434
Tb11.01.7590	61.592	88.826
Tb11.01.8420	43.0865	63.9878
Tb09.211.2220	55.6949	47.5704
Tb11.02.2110	73.9265	85.8429
Tb927.5.4560	0.0126	0
Tb11.02.5180	70.5882	91.9196
Tb927.5.2970	34.9499	46.6623
Tb927.7.6260	120.7112	147.009
Tb09.160.1200	2.2222	2.9233
Tb11.01.5160	28.8789	23.0144
Tb927.5.1920	44.2979	49.1869
Tb927.10.7810	40.9929	47.3769
Tb927.5.3850	30.2522	39.6596
Tb927.10.14830	0	0
Tb927.10.6950	0	0
Tb927.10.15170	40.1073	66.2029
Tb927.5.1880	137.6182	52.6485
Tb09.211.4320	24.6017	26.6962
Tb11.1760	0	0
Tb927.7.7460	350.5403	373.555
Tb927.10.1680	37.0595	47.1119
Tb927.8.2430	35.8221	33.1773
Tb927.6.5230	0.1605	0
Tb11.1600	0	0
Tb927_09_v4.snoRNA.0065	0	0
Tb927.7.1720	33.6092	40.646
Tb11.01.3940	81.7253	12.3085
Tb927.10.10320	129.7021	91.3184
Tb09_snoRNA_0124	0	0
Tb927.8.2200	144.9072	76.1797
Tb927.5.1110	244.7376	278.2822
Tb09.v1.0170	1.7398	3.944
Tb09.160.3250	5.0494	15.1008
Tb927.10.15880	33.3953	24.5471
Tb927.10.12440	32.0947	34.9489
Tb927.10.3380	32.0767	62.694
Tb927.8.2854	1.943	1.2389
Tb927.8.5150	91.2666	127.4026
Tb927.10.9040	22.8473	25.4209
Tb09.160.4110	2.5513	2.4827
Tb927.10.15710	45.2914	57.6194
Tb927.7.6881	7.6701	15.2896
Tb927.3.4720	51.2358	9.9322
Tb927.2.380	29.1195	21.7884
Tb927.10.8320	123.4499	315.8443
Tb09.160.1710	50.5348	49.0503
Tb927.10.6510	0.6783	0.6218
Tb09.v2.0090	0.1559	0
Tb927.10.10	0	0
Tb927.6.4720	63.5337	60.2181
Tb927.10.14240	82.0831	94.4209
Tb927.1.2980	29.2887	31.1942
Tb927.10.8610	31.7442	39.5382
Tb11.02.4460	49.2714	23.8559
Tb09.244.0580	0	0
Tb09.211.4110	36.108	45.2223
Tb10.v4.0079	0	0
Tb11.01.0960	49.7939	55.0076
Tb11.02.4160	52.4272	28.7966
Tb927.10.4420	0	0
Tb927.3.4080	6.9158	6.7473
Tb927_10_v4.snoRNA.0073:snoRNA	0	0
Tb927.1.5160	26.5594	0
Tb927.4.1190	57.0363	39.3528
Tb927.1.1640	47.7196	47.8649
Tb927.4.4450	5.8897	2.1779
Tb11.0920	0	0
Tb11.02.2820	27.9447	25.4037
Tb09.244.0330	0	0
Tb927.4.100	79.5191	49.7841
Tb927.10.980	37.3154	44.8825
Tb927.8.6380	46.5681	79.8719
Tb927.10.370	50.0431	30.1427
Tb927.1.3680	0	1.2142
Tb927.8.740	10.0823	3.7182
Tb927.4.1970	75.8989	46.1942
Tb11.03.0815	107.1766	88.5508
Tb927.6.1867	0	0
Tb927.4.2700	49.1435	39.6837
Tb09.v1.0460	0	0
Tb927.4.3296	0	0
Tb11.13.0005	0	0
Tb927.8.1260	16.2139	33.2603
tryp_XI-1036e06.p1k.snoRNA.0003	6.2249	2.7092
Tb11.01.3675	13.1861	8.3713
Tb11.01.5120	108.8845	113.9443
Tb927.10.13840	34.2889	36.3628
Tb09.160.2410	4.3698	2.5856
Tb927.6.1630	47.2145	41.596
Tb08.27P2.565	0	0
Tb927.10.15410	123.9816	690.4537
Tb11.01.1820	111.4559	290.7645
Tb927.4.4320	62.8447	52.2057
Tb927_06_v4.snoRNA.0008	0	0
Tb927_09_v4.snoRNA.0047	0	0
Tb927.10.7720	61.9438	57.1712
Tb927.10.8990	36.006	20.5866
Tb09.211.0250	30.3788	12.0573
Tb927.1.320	2.4987	3.0922
Tb927.1.1320	36.9376	41.7209
Tb927.4.160	13.5226	4.5989
Tb927.7.2850	0	0
Tb09.v4.0068	0	0
Tb927.3.5630	34.7134	29.4013
Tb927.3.2750	16.639	38.1784
Tb11.02.4710	21.5526	8.86
Tb11.47.0025	36.8056	28.4905
Tb927.8.1381	0	0
Tb927.6.1790	21.5699	14.5222
Tb927.2.2240	34.1556	50.0024
Tb927.5.3970	56.3739	49.8212
Tb927.3.1830	40.7457	24.7283
Tb09.160.0340	65.6506	50.9777
Tb09.160.1600	47.7562	38.7611
Tb09.244.0340	0	0
Tb927.8.3690	59.1072	94.9618
Tb927.5.4870	0	0
Tb09.v4.0043	0	0
Tb11.02.0470	26.788	30.735
Tb927.8.1658	0	2.2877
Tb927.5.5210	0	0
Tb11.01.4350	28.9815	23.5484
Tb11.02.1000	39.9148	41.4395
Tb11.01.0560	0.631	0
Tb11.0140	0	0
Tb927.8.5550	31.4943	27.8281
Tb927.7.1130	125.163	62.9356
Tb09.211.2560	58.1377	54.9053
Tb11.1390	0	0
Tb927.10.5980	48.8397	43.2701
